unit_id;winner_found;winner_name;inn;customer_name;customer_inn;purchase_number;purchase_name;is_service_file;data_anonymized;confidence;processing_time_ms;model_used;timestamp
UNIT_cd8cdde1063c4cad;True;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННЫЙ РЕГИОНАЛЬНЫЙ ЦЕНТР СТАНДАРТИЗАЦИИ, МЕТРОЛОГИИ И ИСПЫТАНИЙ В КРАСНОЯРСКОМ КРАЕ, РЕСПУБЛИКЕ ХАКАСИЯ И РЕСПУБЛИКЕ ТЫВА""";;"краевое государственное бюджетное учреждение дом социального обслуживания ""Ачинский""";;32615604127;техническое обслуживание и ремонт медицинской техники;False;;1.0;36651;GLM-4.7;
UNIT_cd9df2d43a774ac8;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАДЕЖДА-ФАРМ""";6820020502;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РАССКАЗОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;32515444711;Поставка комплекта белья акушерского;False;;1.0;34226;GLM-4.7;
UNIT_cdd030111e084617;True;Заявка №3391076-1-3;;Сибирский филиал Акционерного общества «Атомспецтранс»;;32515357568;открытый одноэтапный запрос предложений в электронной форме без предварительного квалификационного отбора на право заключения договора на проведение текущего ремонта в объеме ТР-3 и техническое обслуживание в объеме ТО-5 маневровых тепловозов серии ТЭМ-2, ТЭМ-2У, ТЭМ-2УМ с оказанием дополнительных услуг для нужд Сибирского филиала АО «Атомспецтранс»;False;;0.7;23929;GLM-4.7;
UNIT_ce0f6da025df4f1a;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ""БИОЛОГИЯ""";;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ УФИМСКАЯ ГОРОДСКАЯ ВЕТЕРИНАРНАЯ СТАНЦИЯ РЕСПУБЛИКИ БАШКОРТОСТАН;;;Поставка вакцин ветеринарного применения  для нужд ГБУ Уфимская горветстанция РБ;False;;0.9;23062;GLM-4.7;
UNIT_ce8e6b366b8b4d55;True;"ООО ""КРОНОСЪ""";;МАДОУ д/с № 17;;32615626433;Поставка мясной продукции для нужд МАДОУ д/с №17;False;;1.0;43178;GLM-4.7;
UNIT_ced26251ccf4414f;True;Участник №1;;муниципальное автономное дошкольное образовательное учреждение «Детский сад №7 города Белогорск»;;32615623012;Ценовой запрос №889784;False;;0.7;75388;GLM-4.7;
UNIT_cf0457f4d3cc451e;False;;;Общество с ограниченной ответственностью «Фарватер»;2901230116;32615610738;закупка способом запроса предложений дровяной древесины длиной от 4,0 до 6,1 м, объемом 5 000 плотных кубометров с поставкой в п. Усть-Пинега и п. Печки Холмогорского округа Архангельской области;False;;;34775;GLM-4.7;
UNIT_cfcaa8f0b99c4e12;False;;;;;;;False;;;;GLM-4.7;
UNIT_cfcf0672227b4681;True;"ООО ""ОФИСНАЯ ПОЛИГРАФИЯ ПЛЮС""";;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ""";;32514566778;Закупка расходных материалов для производственного отдела издательства;False;;0.9;25078;GLM-4.7;
UNIT_cfeaa4a061e04ed3;False;;;Федеральное государственное бюджетное учреждение культуры «Государственный Русский музей»;;;Выполнение работ по печати по печати каталога к выставке «В зеркале судьбы. Русский исторический портрет»;True;;;39661;GLM-4.7;
UNIT_cff40546070a4e82;True;"ООО ""КОНС""";;МАДОУ д/с № 17;;32615626443;Поставка рыбы для МАДОУ д/с №17 участниками которой являются только субъекты малого и среднего предпринимательства;False;;1.0;61247;GLM-4.7;
UNIT_d05f385a05d64943;True;ИП ГАГАРИНОВ ДЕНИС АНАТОЛЬЕВИЧ;;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""СОВЕТСКИЙ ДОМ - ИНТЕРНАТ""";;32615627924;Поставка моющих средств и хозтоваров;False;;1.0;34740;GLM-4.7;
UNIT_d0701413aa404ddd;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС""";9718179632;"Федеральное бюджетное учреждение здравоохранения ""Центр гигиены и эпидемиологии в городе Москве""";7717149663;32615605817;Картриджи для принтеров для филиала в ЦАО;False;;1.0;65934;GLM-4.7;
UNIT_d0b1936ae06640f3;True;Участник 1;;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗАВОД ""БУРЕВЕСТНИК""";;32615598919;На право заключения договора на оказание транспортно-экспедиционных услуг по перевозке грузов автомобильным транспортом.;False;;0.7;191250;GLM-4.7;
UNIT_d0f1bfdc27a14b51;False;;;филиал ПАО «Россети» - МЭС Урала;;32515528199;разработка РД, СМР, ПНР, поставку МТРиО по инвестиционному проекту «ПС 220 кВ Краснотурьинск. Реконструкция инженерно-технических средств охраны»;False;;;188448;GLM-4.7;
UNIT_d13a865ba5bc42f4;True;"ООО ""ПКФ ""АТМ""""";;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮГО-ВОСТОЧНОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ АЛТАЙСКОГО КРАЯ""";;;"Поставка комбинированных дорожных машин  на базе автомобиля КАМАЗ 65115  для нужд АО ""Юго-Восточное ДСУ Алтайского края""";False;;0.9;80626;GLM-4.7;
UNIT_d172ec5fe78d46e0;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602325;Поставка лекарственных средств;False;;;17998;GLM-4.7;
UNIT_d1bb1fbac42241d4;True;ООО ''БСС'';;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ''МУРМАНСКИЙ ОБЛАСТНОЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННЫХ ВИДОВ МЕДИЦИНСКОЙ ПОМОЩИ'';;;Лекарственные препараты;False;;0.9;35475;GLM-4.7;
UNIT_d1ffbbe10c174aad;True;АНО ДПО «НАНОРЗ»;5403056534;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В КРАСНОЯРСКОМ КРАЕ""";;32615628356;"Оказание образовательных услуг по программе ""Химик-эксперт медицинской организации""";False;;1.0;40816;GLM-4.7;
UNIT_d218b51bfeab41e9;True;общество с ограниченной ответственностью «ЮниОпт»;7720333817;Федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр имени В.А. Алмазова» Министерства здравоохранения Российской Федерации;;32515531172;Поставка новогодних елочных украшений;False;;1.0;45000;GLM-4.7;
UNIT_d225e7e3fedd4494;False;;;Федеральное бюджетное учреждение «Администрация Волжского бассейна внутренних водных путей»;;32615629639;Оказание услуг по обслуживанию оборудования;False;;;22103;GLM-4.7;
UNIT_d226fb1ee94a46e5;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОКОРМ""";;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПТИЦЕФАБРИКА ""СВЕРДЛОВСКАЯ""";;32615605637;Поставка сои полножирной экструдированной, лот 1: Поставка сои полножирной экструдированной;False;;1.0;31917;GLM-4.7;
UNIT_d2645a65e17f4093;True;ИП Гостев С.С.;;Общество с ограниченной ответственностью 'Полигон Яр';2635074930;32615628166;Поставка масел (моторных, гидравлических, трансмиссионных);False;;1.0;52503;GLM-4.7;
UNIT_d26ded2a3656455e;True;ООО «Сириус-С»;;ОГУ Энгельсская СББЖ;;;поставка вакцин и лекарственных препаратов, применяемых в ветеринарии;False;;0.9;28336;GLM-4.7;
UNIT_d293bdd3ae1d4921;True;Заявка №33098;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОСЕРВИС""";4807011079;32515585485;Автомобильное топливо;False;;0.7;51261;GLM-4.7;
UNIT_d2aff24d08634922;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАНТА""";9102010614;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ""СИМФЕРОПОЛЬ""";;32515551714;;False;;1.0;62336;GLM-4.7;
UNIT_d2ea346ec3e743b9;True;Участник № 1;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";;32514507826;Конкурс в электронной форме на право заключения договора на выполнение комплекса технологически и функционально связанных проектно-изыскательских и строительно-монтажных работ...;False;;0.7;23167;GLM-4.7;
UNIT_d362c87e9bd04e15;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32515565769;Поставка лекарственных средств;False;;;104096;GLM-4.7;
UNIT_d38b9b8c19f046cb;True;Общество с ограниченной ответственностью «1ПАК.РУ»;7839423761;АО «Озеленитель»;;32615599059;Поставка мешков для мусора для нужд АО «Озеленитель»;False;;1.0;72793;GLM-4.7;
UNIT_d39bceb0b04f4b85;False;;;АКЦИОНЕРНОЕ ОБЩЕСТВО «ИНФРАСТРУКТУРНЫЕ ПРОЕКТЫ»;;32515508617;Услуги по выполнению ежегодных испытаний установок очистки газов с занесением результатов испытаний в паспорта установок очистки газов для Зуевской ТЭС;False;;;48182;GLM-4.7;
UNIT_d3a70c09040f422c;False;;;АО «Сахаэнерго»;;;Запрос предложений в электронной форме «ОКПД2 27.32.14.120. Кабельно-проводниковая продукция (Самонесущие защищенные и изолированные провода) для объектов ТЭЦ Депутатский и с. Нижнеянск.»;True;;;49013;GLM-4.7;
UNIT_d3b7f6038e644d08;True;ПАШИНА ЛИЛИАНА АНАТОЛЬЕВНА;;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ''МУРМАНСКИЙ ОБЛАСТНОЙ МЕДИЦИНСКИЙ ЦЕНТР'';;32615629740;Картриджи;False;;1.0;55186;GLM-4.7;
UNIT_d3bd75a7457b4a1b;False;;;"АО ""ПРОМСЕРВИС""";;32615606198;Поставка продовольственных товаров категории «Замороженная продукция» для нужд ОСП «Тюменское» АО «Промсервис»;False;;;112217;GLM-4.7;
UNIT_d407c74eb49d471f;True;Общество с ограниченной ответственностью ''Лифт'';;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ''МУРМАНСКАЯ ОБЛАСТНАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА'';;32615629290;Оказание услуг по техническому обслуживанию лифта, расположенного по адресу: г. Апатиты, ул. Ленина, д. 28.;False;;1.0;53811;GLM-4.7;
